model_name,storage_cost_lambda,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity
GPT2 (pruned 40d),497813259,40,682.053804397583,"After receiving a federal land grant of about 2 @,@ 000 acres ( 810 ha ) , Richard McLemore , the first settler of Meridian , began offering free land to newcomers to attract more settlers to the region and develop the area . Most of McLemore 's land was bought in 1853 by Lewis A. Ragsdale , a lawyer from Alabama . John T. Ball , a merchant from Kemper County , bought the remaining 80 acres ( 0 @.@ 32 km2 ) . Ragsdale and Ball , now known as the founders of the city , began laying out lots for new development on their respective land sections .","After receiving a federal land grant of about 2 @,@ 000 acres ( 810 ha ) , Richard McLemore , the first settler of Meridian , began offering free land to newcomers to attract settlers . The land was given to the first settlers in 1847 , and the land was given to the first settlers in 1848 . The land was given to the first settlers in 1848 , and the land was given to the first settlers in 1849 . 

In 1849 , the land was given to the first settlers in the state of Mississippi , and the land was given to the first settlers in 1849 . 

In 1849 , the land was",False,0.7546300888061523
GPT2 (pruned 40d),497813259,100,256.8836212158203,"After receiving a federal land grant of about 2 @,@ 000 acres ( 810 ha ) , Richard McLemore , the first settler of Meridian , began offering free land to newcomers to attract more settlers to the region and develop the area . Most of McLemore 's land was bought in 1853 by Lewis A. Ragsdale , a lawyer from Alabama . John T. Ball , a merchant from Kemper County , bought the remaining 80 acres ( 0 @.@ 32 km2 ) . Ragsdale and Ball , now known as the founders of the city , began laying out lots for new development on their respective land sections .","After receiving a federal land grant of about 2 @,@ 000 acres ( 810 ha ) , Richard McLemore , the first settler of Meridian , began offering free land to newcomers to attract more settlers to the region and develop the area . Most of McLemore 's land was bought in 1853 by Lewis A. Ragsdale , a lawyer from Alabama . John T. Ball , a merchant from Kemper County , bought the remaining 80 acres ( 0 @.@ 32 km2 ) of land in 1853 , and the land was sold in 1854 . 

In 1854 , the land was sold for $ 1 @,@ 000 .",False,0.9621244668960571
GPT2 (pruned 40d),497813259,5,1178.0240535736084,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the course of the season , with the first two games being played in the first leg of the Champions League , and the third leg being played in the quarter @-@ finals . The first leg was played in the second leg of the Champions League , and the second leg was played in the quarter @-@ finals . The first leg was played in the quarter @-@ finals , and the second leg was played in the quarter @-@ finals . 

The first leg was played in the quarter @-@ finals , and the second leg was played in the quarter @-@ finals . 

The first leg was played in the quarter @-@ finals , and the second leg was played in the quarter @-@ finals . 

The first leg was played in the quarter @-@ finals",False,-0.0305450689047575
GPT2 (pruned 40d),497813259,10,1140.1820182800293,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the proposed name of the city , with the city 's residents calling it "" the most beautiful city in the world "" . The city 's residents called it "" the most beautiful city in the world "" , and the city 's residents called it "" the most beautiful city in the world "" . The city 's residents called it "" the most beautiful city in the world "" , and the city 's residents called it "" the most beautiful city in the world "" . The city 's residents called it "" the most beautiful city in the world "" , and the city 's residents called it "" the most beautiful city in the world "" . The city 's residents called it "" the most beautiful city in the world "" , and the city 's residents called it "" the most beautiful city in the world "" . The",False,0.08138545602560043
GPT2 (pruned 40d),497813259,20,1069.9832439422607,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the area were opposed to the name , and the name was eventually changed to the "" Old Town "" . The name was later changed to "" Old Town "" in the United Kingdom , and the name was changed to "" Old Town "" in the United States . 

The name Old Town was first used in the 18th century by the English settlers in the area , and was used in the 18th century by the French settlers in the area . 

The name Old Town was first used in the 18th century by the English settlers in the area , and was used in the 18th century by the French settlers in the area . 

The name Old Town was first used in the 18th century by the English settlers in the area ,",False,0.4474635720252991
GPT2 (pruned 40d),497813259,40,924.5436191558838,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the town 's residents were opposed to the name because it was not a proper name for the town . The town 's residents were also opposed to the name because it was not a proper name for the town . The town 's residents were also opposed to the name because it was not a proper name for the town . 

The town 's residents were also opposed to the name because it was not a proper name for the town . 

The town 's residents were also opposed to the name because it was not a proper name for the town . 

The town 's residents were also opposed to the name because it was",False,0.5950106382369995
GPT2 (pruned 40d),497813259,100,499.8598098754883,"There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the sign on which would alternate between "" Meridian "" and "" Sowashee "" each day . Eventually the continued development of the railroads led to an influx of railroad workers who overruled the others in the city and left "" Meridian "" on the station permanently . The town was officially incorporated as Meridian on February 10 , 1860 .","There was much competition over the proposed name of the settlement . Ball and the more industrial residents of the city supported the name "" Meridian , "" believing the term to be synonymous with "" junction "" ; the more agrarian residents of the city preferred "" Sowashee "" ( meaning "" mad river "" in a Native American language ) , from the name of a nearby creek ; and Ragsdale proposed "" Ragsdale City . "" Ball erected a station house on the Mobile and Ohio Railroad – the first railroad station in the state . The name was later changed to "" Meridian City "" , and the name was changed to "" Meridian City "" in 1892 . 

The name Meridian was first used in 1892 by the city council , and was used in 1894 by the city council , but was not used until the city council adopted the",False,0.9138047695159912
GPT2 (pruned 40d),497813259,5,1231.3156127929688,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small island in the Caribbean Sea between the Dominican Republic and the Dominican Republic . It was inhabited by a population of about 1 @,@ 000 people . The island was inhabited by a population of about 1 @,@ 000 people , and was the largest island in the Caribbean Sea . The island was inhabited by a population of about 1 @,@ 000 people . The island was also known as the "" island of the sea "" , and was the site of the first major hurricane in the Caribbean Sea . 

The island was inhabited by a population of about 1 @,@ 000 people . 

The island was also known as the "" island of the sea "" , and was the site of the first major hurricane in the Caribbean Sea . 

The island was also known as the "" island of the sea "" , and was the site of the first major hurricane",False,0.14589515328407288
GPT2 (pruned 40d),497813259,10,1200.6142139434814,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the 19th century , and was the seat of the Roman Catholic Church . It was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . The village was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . 

The village was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . 

The village was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . 

The village was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . 

The village was the seat of the Roman Catholic Church until the Roman Catholic Church was founded in the 19th century . 

The village was",False,0.24807506799697876
GPT2 (pruned 40d),497813259,20,1135.4358196258545,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position was to be the center of the Confederacy 's military operations , and the location of the fort was a major strategic point for the Union 's military operations . The fort was built on the site of the former Confederate headquarters of the U.S. Army , which was destroyed during the Civil War . The fort was also used as a base for the Union 's military operations in the South . 

On April 1 , 1861 , the U.S. Army began construction on the fort . 

On April 2 , 1861 , the fort was completed . 

On April 3 , 1861 , the fort was completed . 

On April 4 , 1861 , the fort was completed . 

On April 5 , 1861 , the fort was completed . 

On",False,0.7335449457168579
GPT2 (pruned 40d),497813259,40,993.6873912811279,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the war , the town was the site of the first major military installation in the United States . The town was also the site of the first major military installation in the United States . 

The town was also the site of the first major military installation in the United States . 

The town was also the site of the first major military installation in the United States . 

The town was also the site of the first major military installation in the United States . 

The town was also the site of the first major military installation in the United States . 

The town was also the site of the first major military installation in the United States . 

The town",False,0.6762090921401978
GPT2 (pruned 40d),497813259,100,561.2866878509521,"Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , with its depots , store @-@ houses , arsenal , hospitals , offices , hotels , and cantonments no longer exists . "" Despite the destruction , the railroad lines in the city were rapidly repaired , back in operation 26 working days after the battle . Race relations remained tense during the Reconstruction era , with the riot of 1871 following a fire that damaged many businesses .","Meridian was a small village at the start of the American Civil War in 1861 . Its strategic position at the railroad junction led to the Confederate construction of several military installations to support the war . During the Battle of Meridian in 1864 , General William Tecumseh Sherman led troops into the city , destroying the railroads in every direction , as well as an arsenal and immense storehouses ; his forces burned much of the buildings to the ground . Sherman is reported to have said afterwards , "" Meridian , I 'm not going to be able to keep up with the pace of the war . "" 

On the morning of August 5 , 1861 , the Confederates were in the town of Meridian , where they were to begin their assault on the city . 

On August 7 , 1861 , the Confederates were in the town of Meridian , where they were to begin their assault on the",False,0.9035589694976807
GPT2 (pruned 40d),497813259,5,999.0558624267578,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the early 20th century , and the population grew rapidly . The town was the center of the American Civil War , and the city was the center of the American Civil War . The town was also home to the first American military base in the United States , the Fort Lewis , Virginia , and the first American naval base in the United States . The town was also home to the first American military base in the United States , the Fort Lewis , Virginia , and the first American naval base in the United States . 

The town was also home to the first American military base in the United States , the Fort Lewis , Virginia , and the first American naval base in the United States . 

",False,0.32169491052627563
GPT2 (pruned 40d),497813259,10,969.9141979217529,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and the city was the center of the American Civil War . The city was the site of the first major American military installation in the United States , the Fort Sumter , which was built in 1864 . The fort was the site of the first major American military installation in the United States , the Fort Sumter , which was built in 1864 . The fort was the site of the first major American military installation in the United States , the Fort Sumter , which was built in 1864 . 

The fort was the site of the first major American military installation in the United States , the Fort Sumter , which was built in 1864 . 
",False,0.3116219937801361
GPT2 (pruned 40d),497813259,20,894.8507308959961,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from the 1860s through the 1920s . The town was a major center of the American Civil War , and was a major center of the American Civil War . The town was also a major center of the American Civil War , and was a major center of the American Civil War . 

The town was also a major center of the American Civil War , and was a major center of the American Civil War . 

The town was also a major center of the American Civil War , and was a major center of the American Civil War . 

The town was also a major center of the American Civil War ,",False,0.4417397379875183
GPT2 (pruned 40d),497813259,40,774.1823196411133,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of immigrants . The town was also home to the first American railroad , the Pennsylvania Railroad , which was built in 1881 . The railroad was the first to operate in the town , and was the first to operate in the town 's industrial area . 

The town was also home to the first American railroad , the Pennsylvania Railroad , which was built in 1881 . 

The town was also home to the first American railroad , the Pennsylvania Railroad , which was built in 1881 . 

The town was",False,0.4614192247390747
GPT2 (pruned 40d),497813259,100,330.3213119506836,"The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , including the Grand Opera House in 1890 , the Wechsler School in 1894 , two Carnegie libraries in 1913 , and the Threefoot Building , Meridian 's tallest skyscraper , in 1929 .","The town boomed in the aftermath of the Civil War , and experienced its "" Golden Age "" from 1880 to 1910 . The railroads in the area provided for a means of transportation and an influx of industries , which caused a population boom . As the population rose , commercial activity increased in the downtown area . Between 1890 and 1930 , Meridian was the largest city in Mississippi and a leading center for manufacturing in the South . Many of the city 's historic buildings were built during and just after this era , and the city 's population grew from about 1 @,@ 000 in 1890 to about 2 @,@ 000 in 1930 . 

The city 's population grew from about 1 @,@ 000 in 1890 to",False,0.8252124190330505
GPT2 (pruned 40d),497813259,5,894.4201469421387,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow , and the city 's population increased . The city 's population increased by about 10 % between 1882 and 1892 , and by about 20 % between 1892 and 1892 . The city 's population increased by about 10 % between 1882 and 1892 , and by about 20 % between 1892 and 1892 . The city 's population increased by about 10 % between 1882 and 1892 , and by about 20 % between 1892 and 1892 . The city 's population increased by about 10 % between 1882 and 1892 , and by about 20 % between 1892 and 1892 .",False,0.18440291285514832
GPT2 (pruned 40d),497813259,10,843.3785438537598,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government established in 1866 , which provided for the construction of a new city hall . The city 's population increased from 1 @,@ 000 to 2 @,@ 000 by 1866 , and by 1867 the city had grown to 1 @,@ 000 . The city 's population increased by about 1 @,@ 000 in 1867 , and by 1868 the city had grown to 1 @,@ 000 . The city 's population increased by about 1 @,@ 000 in 1868 , and by 1868 the city had grown to 1 @,@ 000 . 

",False,0.32058945298194885
GPT2 (pruned 40d),497813259,20,777.0531177520752,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants . The city 's population increased from 1 @,@ 000 in 1866 to 2 @,@ 000 in 1871 . The city 's population increased by about 1 @,@ 000 in 1871 , and by about 1 @,@ 000 in 1871 , and by about 1 @,@ 000 in 1871 , and by about 1 @,@ 000 in 1871 , and by about 1 @,@ 000 in 1871 , and by about 1 @,@ 000 in 1871 , and by about 1 @,@",False,0.2435728907585144
GPT2 (pruned 40d),497813259,40,640.8469676971436,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 , the city was still able to attract business and investment . In the 1930s , the city was able to attract more than 1 @,@ 000 new residents . 

In the 1940s , the city was able to attract more than 1 @,@ 000 new residents . 

In the 1950s , the city was able to attract more than 1 @,@ 000 new residents . 

In the 1960s , the",False,0.549181342124939
GPT2 (pruned 40d),497813259,100,213.3471965789795,"The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the Temple Theater , which was used as a movie house . The federal courthouse was built in 1933 as a WPA project .","The city continued to grow thanks to a commission government 's efforts to bring in 90 new industrial plants in 1913 and a booming automobile industry in the 1920s . Even through the stock market crash of 1929 and the following Great Depression , the city continued to attract new businesses . With escapism becoming popular in the culture during the depth of the Depression , the S. H. Kress & Co. building , built to "" provide luxury to the common man , "" opened in downtown Meridian , as did the S. H. Kress & Co. building , which opened in the 1920s . 

In the 1930s , the city was",False,0.8740085363388062
GPT2 (pruned 40d),497813259,5,719.2459106445312,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the war , the United States began to withdraw from the conflict . The United States had been in the process of withdrawing from the conflict for a number of years , but the war had not ended . The United States had been in the process of withdrawing from the conflict for a number of years , but the war had not ended . The United States had been in the process of withdrawing from the conflict for a number of years , but the war had not ended . 

On September 11 , 2001 , the",False,0.2346879541873932
GPT2 (pruned 40d),497813259,10,691.8978691101074,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the year , the government began to implement reforms , including the creation of a new public sector , the creation of a new public sector , and the creation of a new public sector for the first time in the country . The government also announced that the government would begin to implement a new national health service , the National Health Service , which would provide health services for all citizens . The government also announced that the government would begin to implement a new national education system , the National Education System",False,0.2195112705230713
GPT2 (pruned 40d),497813259,20,612.7114295959473,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II . The war was a major factor in the decline of the U.S. economy , and the United States was the first nation to withdraw from the war . The United States was the first nation to withdraw from the war , and the first to withdraw from the war after the end of World War II . 

In the aftermath of the war , the United States was the first nation to withdraw from the war . 
",False,0.49649178981781006
GPT2 (pruned 40d),497813259,40,469.56562995910645,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to the war @-@ ravaged South Pacific . The railroads were also used to transport the bulk of the American economy , including the railroads , the coal mines , and the coal industry . 

Railroads were also used to transport the bulk of the American economy , including the coal mines , the coal mines , and the",False,0.7219376564025879
GPT2 (pruned 40d),497813259,100,43.81585121154785,"After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas .","After a brief slowdown of the economy at the end of the Depression , the country entered World War II , which renewed the importance of railroads . The rails were essential to transport gasoline and scrap metal to build military vehicles , so Meridian became the region 's rail center again . This renewed prosperity continued until the 1950s , when the automobile and Interstate Highway System became more popular than passenger rails . The decline of the railroad industry caused significant job losses , resulting in a population decline as workers left for other areas of the country . 
",False,0.9995673298835754
GPT2 (pruned 40d),497813259,5,1254.4746398925781,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement , the NAACP and other civil rights organizations were critical of the segregationist policies of the Southern states . The NAACP 's leaders , including NAACP President Thomas E. Dewey , were critical of the segregationist policies of the Southern states , and the NAACP 's leaders , including NAACP President Thomas E. Dewey , were critical of the segregationist policies of the Southern states . 

In the 1960s , the NAACP and other civil rights organizations were critical of the segregationist policies of the Southern states . 

In the 1960s , the NAACP and other civil rights organizations were critical of the segregationist policies of the Southern states . 

In the 1960s , the NAACP and other civil rights organizations were critical of the segregationist policies of the Southern states . 

In the 1960s , the NAACP and other civil rights organizations were",False,0.3555852174758911
GPT2 (pruned 40d),497813259,10,1194.9622631072998,"During the American Civil Rights Movement in the 1960s , Meridian was home to a Council of Federated Organizations ( COFO ) office and several other activist organizations . James Chaney and other local residents , along with Michael Schwerner , his wife Rita , and Andrew Goodman , volunteers from the North , worked to create a community center , holding classes to help prepare African Americans in the area to regain the power to vote . Whites in the area resented the activism , and racial tension often resulted in violence . In June 1964 , Chaney , Schwerner , and Goodman went to Neshoba County , Mississippi , to meet with members of a black church that had been bombed and burned . The three disappeared that night on their way back to Meridian . Following a massive FBI investigation , their murdered bodies were found two months later , buried in an earthen dam .","During the American Civil Rights Movement in the 1960s , the NAACP and other civil rights organizations were critical of the segregationist policies of the Southern states . The NAACP 's founding president , William E. Jackson , was a supporter of the civil rights movement . In the 1960s , the NAACP was critical of the segregationist policies of the Southern states , and the NAACP 's founding president , William E. Jackson , was a supporter of the civil rights movement . 

In the 1960s , the NAACP was critical of the segregationist policies of the Southern states , and the NAACP 's founding president , William E. Jackson , was a supporter of the civil rights movement . 

In the 1960s , the NAACP was critical of the segregationist policies of the Southern states , and the NAACP 's founding president , William E. Jackson , was a supporter of the civil rights",False,0.27141669392585754
