model_name,storage_cost_lambda,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity
GPT2-medium (pruned 40d),1419398987,20,1549.2849349975586,"As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . Rehabilitation of the Riley Center in 2006 has increased demand and a push for a new downtown hotel . The Threefoot Building has been proposed for redevelopment for this purpose , but restoration efforts stalled with a change in city administrations . The Threefoot Preservation Society was formed in 2013 to raise public awareness and support for the building 's renovation , featuring tours of the first floor and anniversary events .","As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . The city 's downtown area , which includes the University of Chicago , was the most important area for hotel development . The University of Chicago , along with other universities , had a large number of hotels , and the University of Chicago 's downtown area was the most important area for hotel development . 
 
 
                 ",False,0.33748748898506165
GPT2-medium (pruned 40d),1419398987,40,1035.2144241333008,"As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . Rehabilitation of the Riley Center in 2006 has increased demand and a push for a new downtown hotel . The Threefoot Building has been proposed for redevelopment for this purpose , but restoration efforts stalled with a change in city administrations . The Threefoot Preservation Society was formed in 2013 to raise public awareness and support for the building 's renovation , featuring tours of the first floor and anniversary events .","As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . Rehabilitation of the Riley Center in 2006 has increased demand and a push for a new downtown hotel has been made . The new hotel , the Riley Center , is expected to open in 2015 . 
 
                                       ",False,0.6797494888305664
GPT2-medium (pruned 40d),1419398987,100,0.0,"As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . Rehabilitation of the Riley Center in 2006 has increased demand and a push for a new downtown hotel . The Threefoot Building has been proposed for redevelopment for this purpose , but restoration efforts stalled with a change in city administrations . The Threefoot Preservation Society was formed in 2013 to raise public awareness and support for the building 's renovation , featuring tours of the first floor and anniversary events .","As the city suburbs developed in the 1960s and ' 70s , most hotels moved outside of downtown . Rehabilitation of the Riley Center in 2006 has increased demand and a push for a new downtown hotel . The Threefoot Building has been proposed for redevelopment for this purpose , but restoration efforts stalled with a change in city administrations . The Threefoot Preservation Society was formed in 2013 to raise public awareness and support for the building 's renovation , featuring tours of the first floor and anniversary events .",True,1.0
GPT2-medium (pruned 40d),1419398987,5,1335.7646465301514,"Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :","Meridian has nine historic sites , including the site of the original settlement of the town of Meridian , which was built in the late 19th century . The town 's main square is located on the north side of the town , and the town 's main square is located on the south side . The town 's main square is the largest in the state , and the largest in the United States . The town 's main square is the largest in the state , and",False,0.6703577041625977
GPT2-medium (pruned 40d),1419398987,10,1228.1794548034668,"Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :","Meridian has nine historic districts that are listed on the National Register of Historic Places . The district boundaries are as follows : 

 
                                                                  ",False,0.9030172824859619
GPT2-medium (pruned 40d),1419398987,20,1084.2490196228027,"Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :","Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown District , which includes the city 's main commercial center , is the oldest district in the state . The Meridian South District , which includes the city 's main commercial center , is the second oldest district in the state . The Meridian North District , which includes the city 's main commercial center , is the third oldest district in the state . The Meridian South District , which includes",False,0.8721824884414673
GPT2-medium (pruned 40d),1419398987,40,792.644739151001,"Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :","Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . The Union Station Historic District is a combination of two older districts , the Union Station Historic District and the Meridian Historic District . The Meridian Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . 
 ",False,0.9497377872467041
GPT2-medium (pruned 40d),1419398987,100,0.0,"Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :","Meridian has nine historic districts that are listed on the National Register of Historic Places . The Meridian Downtown Historic District is a combination of two older districts , the Meridian Urban Center Historic District and the Union Station Historic District . Many architectural styles are present in the districts , most from the late 19th and early 20th centuries , including Queen Anne , Colonial Revival , Italianate , Art Deco , Late Victorian , and Bungalow . The districts are :",True,1.0000001192092896
GPT2-medium (pruned 40d),1419398987,5,491.55688285827637,"1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .","1 East End Historic District , East End , London 
 
                         ",False,0.6959691643714905
GPT2-medium (pruned 40d),1419398987,10,419.9984073638916,"1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .","1 East End Historic District — roughly bounded by 18th Street , Broadway , and Broadway Avenue , and the East End Historic District , the former East End Village , and the former East End Village Cemetery",False,0.7355931401252747
GPT2-medium (pruned 40d),1419398987,20,272.02844619750977,"1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .","1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , and 16th St , and the intersection of 18th St and East End Avenue ; the",False,0.9341022372245789
GPT2-medium (pruned 40d),1419398987,40,0.0,"1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .","1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .",True,1.0000001192092896
GPT2-medium (pruned 40d),1419398987,100,0.0,"1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .","1 East End Historic District — roughly bounded by 18th St , 11th Ave , 14th St , 14th Ave , 5th St , and 17th Ave .",True,1.0000001192092896
GPT2-medium (pruned 40d),1419398987,5,365.5359745025635,"2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .","2 Highlands Historic District — 1 @,@ 000 acres ( 1 @,@ 500 km2 ) 

 
 
 
 ",False,0.7330511808395386
GPT2-medium (pruned 40d),1419398987,10,301.410436630249,"2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .","2 Highlands Historic District — roughly bounded by 15th Street , the Delaware River , and the Delaware River Parkway , the Highlands Historic District is a collection of",False,0.769583523273468
GPT2-medium (pruned 40d),1419398987,20,150.8932113647461,"2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .","2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 23rd St , and the intersection of 23",False,0.9494308233261108
GPT2-medium (pruned 40d),1419398987,40,0.0,"2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .","2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .","2 Highlands Historic District — roughly bounded by 15th St , 34th Ave , 19th St , and 36th Ave .",True,1.0
GPT2-medium (pruned 40d),1419398987,5,568.1865215301514,"3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .","3 Meridian Downtown Historic District 
 
                                 ",False,0.8162040710449219
GPT2-medium (pruned 40d),1419398987,10,504.901647567749,"3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .",3 Meridian Downtown Historic District — runs from the former site of the former U.S. Army base on the Mississippi River to the intersection of the Mississippi River and the Mississippi River Walkway . The district includes the,False,0.7596274614334106
GPT2-medium (pruned 40d),1419398987,20,337.8124237060547,"3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .","3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th Street and the Mississippi River . The district includes the former Mobile and Mississippi Railroad , the Mobile and Mississippi Railroad Bridge",False,0.8725930452346802
GPT2-medium (pruned 40d),1419398987,40,0.0,"3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .","3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .",True,1.0000001192092896
GPT2-medium (pruned 40d),1419398987,100,0.0,"3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .","3 Meridian Downtown Historic District — runs from the former Gulf , Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave , excluding Ragsdale Survey Block 71 .",True,1.0000001192092896
GPT2-medium (pruned 40d),1419398987,5,362.0724678039551,"4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .","4 Meridian Urban Center Historic District , also known as the Meridian Urban Center Historic District , is a historic district in the city of Meridian , Idaho . It is",False,0.7220346331596375
GPT2-medium (pruned 40d),1419398987,10,282.66239166259766,"4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .","4 Meridian Urban Center Historic District — roughly bounded by the Mississippi River , the Mississippi River Crossing , and the Mississippi River Crossing , the Meridian Urban Center is a",False,0.7770594358444214
GPT2-medium (pruned 40d),1419398987,20,152.09531784057617,"4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .","4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th and 7th Avenues , and the Meridian Street Bridge",False,0.8966830372810364
GPT2-medium (pruned 40d),1419398987,40,0.0,"4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .","4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .","4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves , 6th St , and the railroad .",True,1.0
GPT2-medium (pruned 40d),1419398987,5,347.7668762207031,"5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .","5 Union Station Historic District , New York City 

 
 
 
            ",False,0.8054301142692566
GPT2-medium (pruned 40d),1419398987,10,299.64518547058105,"5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .","5 Union Station Historic District — roughly bounded by 18th Street , Broadway , and Broadway Avenue , and the Union Station Historic District , is a historic district",False,0.8581333756446838
GPT2-medium (pruned 40d),1419398987,20,136.79885864257812,"5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .","5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and 6th St , and the Union Station",False,0.9617003798484802
GPT2-medium (pruned 40d),1419398987,40,0.0,"5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .","5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .","5 Union Station Historic District — roughly bounded by 18th and 19th Aves , 5th St , and the railroad .",True,1.0
GPT2-medium (pruned 40d),1419398987,5,396.4691162109375,"6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.","6 Merrehope Street , New York , NY 10018 
 
 
 
            ",False,0.6187632083892822
GPT2-medium (pruned 40d),1419398987,10,431.0605525970459,"6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.","6 Merrehope Historic District — roughly bounded by Merrehope Avenue , Merrehope Street , and Merrehope Avenue to the north ,",False,0.8640872240066528
GPT2-medium (pruned 40d),1419398987,20,198.86445999145508,"6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.","6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 23rd St . 

 
",False,0.9930416345596313
GPT2-medium (pruned 40d),1419398987,40,0.0,"6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.","6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.","6 Merrehope Historic District — roughly bounded by 33rd Ave , 30th Ave , 14th St , and 8th St.",True,1.0
GPT2-medium (pruned 40d),1419398987,5,429.8825263977051,"7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.","7 Mid @-@ Range ( 2010 ) 

 
 
 
 
 
 
 
 
 
 
 
",False,0.2840519845485687
GPT2-medium (pruned 40d),1419398987,10,345.6764221191406,"7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.","7 Mid @-@ Town Historic District — roughly 1 @,@ 000 acres ( 3 @,@ 000 km2 ) , including the historic district , the historic district",False,0.666247546672821
GPT2-medium (pruned 40d),1419398987,20,201.59006118774414,"7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.","7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , and 23rd St . 

 
 "" Mid @-",False,0.9688683152198792
GPT2-medium (pruned 40d),1419398987,40,0.0,"7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.","7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.",True,0.9999999403953552
GPT2-medium (pruned 40d),1419398987,100,0.0,"7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.","7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave , 15th St , 28th Ave , and 22nd St.",True,0.9999999403953552
GPT2-medium (pruned 40d),1419398987,5,413.4557247161865,"8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .","8 Poplar Springs Road ( US 1 ) = 
                     ",False,0.7038304209709167
GPT2-medium (pruned 40d),1419398987,10,348.33526611328125,"8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .","8 Poplar Springs Road Historic District — roughly bounded by Poplar Creek , Poplar Creek Road , and Poplar Creek Road ( now Poplar Creek Road ) ,",False,0.8470644950866699
GPT2-medium (pruned 40d),1419398987,20,186.70272827148438,"8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .","8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , 23rd Ave , 23rd St , 23rd",False,0.9796115159988403
GPT2-medium (pruned 40d),1419398987,40,0.0,"8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .","8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .","8 Poplar Springs Road Historic District — roughly bounded by 29th St , 23rd Ave , 22nd St , and 29th Ave .",True,1.0
GPT2-medium (pruned 40d),1419398987,5,469.13623809814453,"9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.","9 West End Historic District , San Francisco 
 
                     ",False,0.7284098863601685
GPT2-medium (pruned 40d),1419398987,10,463.00649642944336,"9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.","9 West End Historic District — roughly bounded by 7th Street , Broadway , and Broadway Avenue , and the West End Historic District , is a historic district in the city",False,0.7450658082962036
GPT2-medium (pruned 40d),1419398987,20,255.71322441101074,"9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.","9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's , and 8th St . 

West End Historic",False,0.9612900018692017
GPT2-medium (pruned 40d),1419398987,40,0.0,"9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.","9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.",True,1.0
GPT2-medium (pruned 40d),1419398987,100,0.0,"9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.","9 West End Historic District — roughly bounded by 7th St , 28th Ave , Shearer 's Branch , and 5th St.",True,1.0
GPT2-medium (pruned 40d),1419398987,5,1799.6220588684082,"Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The city council is the legislative arm of the government , setting policy and annually adopting the city 's operating budget .","Meridian has operated under the name "" Meridian "" since its founding in 1866 . The company was founded by William H. Meridian , a merchant from New York . The company was founded in 1866 by William H. Meridian , a merchant from New York . The company was founded in 1866 by William H. Meridian , a merchant from New York . 
 
                                                     ",False,0.42565590143203735
GPT2-medium (pruned 40d),1419398987,10,1844.8073863983154,"Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The city council is the legislative arm of the government , setting policy and annually adopting the city 's operating budget .","Meridian has operated under the mayor @-@ appointed authority of the city of Meridian since its founding in 1866 . The city 's charter was amended in 1872 to allow the city to elect a mayor , and the city council was elected in 1874 . The city 's charter was amended again in 1876 to allow the city to elect a mayor , and the city council was elected in 1878 . The city 's charter was amended again in 1882 to allow the city to elect a mayor , and the city council was elected in 1884 . The city 's charter was amended again in 1894 to allow the city",False,0.6748618483543396
GPT2-medium (pruned 40d),1419398987,20,1723.705768585205,"Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The city council is the legislative arm of the government , setting policy and annually adopting the city 's operating budget .","Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since the city 's founding . The mayor is elected by the city 's residents , who elect the mayor 's council . The council is composed of elected city council members , who are elected by the city 's residents . The council is elected annually by the residents , who elect the mayor 's council . The mayor is elected by the residents , who elect the mayor 's council . The mayor is elected by the residents , who elect the mayor 's council . The mayor is elected by the residents , who elect the mayor 's",False,0.8572852611541748
GPT2-medium (pruned 40d),1419398987,40,1540.959119796753,"Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The city council is the legislative arm of the government , setting policy and annually adopting the city 's operating budget .","Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five @-@ year term is the longest in the city 's history . The mayor is elected by the city 's residents , who are elected by the city 's residents . The mayor is elected by the city 's residents , who are elected by the city 's residents . The mayor is elected by the city 's residents , who are elected by the city 's residents . The mayor is elected by the city 's residents",False,0.8750125169754028
GPT2-medium (pruned 40d),1419398987,100,437.9544258117676,"Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The city council is the legislative arm of the government , setting policy and annually adopting the city 's operating budget .","Meridian has operated under the mayor @-@ council or "" strong mayor "" form of government since 1985 . A mayor is elected every four years by the population at @-@ large . The five members of the city council are elected every four years from each of the city 's five wards , considered single @-@ member districts . The mayor , the chief executive officer of the city , is responsible for administering and leading the day @-@ to @-@ day operations of city government . The mayor is elected by the city 's residents , who are represented by a majority of the city 's registered voters . The mayor is",False,0.983086109161377
GPT2-medium (pruned 40d),1419398987,5,1631.1333179473877,"City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs 570 people .","City Hall , which has a population of about 1 @,@ 000 , is located in the city 's central business district . It is the seat of the City Council , and the seat of the City of London . It is the seat of the City of London Borough Council , and the seat of the City of London . It is the seat of the Metropolitan Borough of Kensington and Chelsea , and the seat of the Metropolitan Borough of Kensington and Chelsea . It is the seat of the Metropolitan Borough of Kensington and Chelsea , and the",False,0.5202101469039917
GPT2-medium (pruned 40d),1419398987,10,1590.259313583374,"City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs 570 people .","City Hall , which has been listed on the National Register of Historic Places since 1882 , is a large , rectangular building in the heart of the city . It was built in the late 19th century , and was the first building in the city to be listed as a National Historic Landmark . The building was designed by the architect John H. H. Hines , and was completed in 1892 . The building was designed by the architect John H. Hines , and was completed in 1892 . 
 
   ",False,0.5356849431991577
GPT2-medium (pruned 40d),1419398987,20,1236.802101135254,"City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs 570 people .","City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Street , in the heart of downtown Philadelphia . It was built in 1832 by the Philadelphia Company , a partnership between the Philadelphia and Philadelphia Railroad Companies . The building was designed by architect John H. H. Hines , and was completed in 1833 . The building was designed by architect John H. Hines , and was completed in 1833 . 
 
             ",False,0.5609560012817383
GPT2-medium (pruned 40d),1419398987,40,1063.340425491333,"City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs 570 people .","City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Brown , Jr . , Jr . , and Dr. William H. Brown , Jr . . 
 
                                            ",False,0.8741484880447388
GPT2-medium (pruned 40d),1419398987,100,119.84491348266602,"City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs 570 people .","City Hall , which has been listed on the National Register of Historic Places , is located at 601 23rd Avenue . The current mayor is Percy Bland . Members of the city council include Dr. George M. Thomas , representative from Ward 1 , Kenneth Dustin Markham , representative from Ward 2 , Barbara Henson , representative from Ward 3 , Kim Houston , representative from Ward 4 , and Randy Hammon , representative from Ward 5 . The council clerk is Pam McInnis . In total , the city employs approximately 1 @,@ 000 people .",False,0.9987573623657227
GPT2-medium (pruned 40d),1419398987,5,2266.9060230255127,"The city established a Department of Homeland Security ( DHS ) shortly after Hurricane Katrina in 2005 , becoming the only local DHS in the state . The team oversees an area of nine counties . Upon receiving $ 2 @.@ 5 million in grants from the Mississippi Emergency Management Agency and other organizations , the department began training law enforcement offices from other Southern states in passenger rail rescue as well as offering civilian classes in basic handguns , Boy Scout first aid and hunting , and firearms training . The DHS helps during times of crisis such as Hurricane Ivan in September 2005 , when the department helped establish and support shelters for 700 evacuees . The city now serves as the leader of one of the task forces in the Mississippi DHS , a combination of three nine @-@ county teams .","The city established a Department of Public Works in 1883 , and the city 's first public works department was established in 1884 . The department was responsible for the construction of roads , bridges , and other infrastructure . The department 's first director was William H. H. Hines , who was appointed in 1885 . The department 's first director was William H. Hines , who was appointed in 1885 . The department 's first director was William H. Hines , who was appointed in 1885 . 
 
   
   
                                       ",False,0.24603818356990814
GPT2-medium (pruned 40d),1419398987,10,2076.3652324676514,"The city established a Department of Homeland Security ( DHS ) shortly after Hurricane Katrina in 2005 , becoming the only local DHS in the state . The team oversees an area of nine counties . Upon receiving $ 2 @.@ 5 million in grants from the Mississippi Emergency Management Agency and other organizations , the department began training law enforcement offices from other Southern states in passenger rail rescue as well as offering civilian classes in basic handguns , Boy Scout first aid and hunting , and firearms training . The DHS helps during times of crisis such as Hurricane Ivan in September 2005 , when the department helped establish and support shelters for 700 evacuees . The city now serves as the leader of one of the task forces in the Mississippi DHS , a combination of three nine @-@ county teams .","The city established a Department of Homeland Security ( DHS ) in the city in 2007 . The department was created to provide security for the city 's residents , businesses , and visitors . The department 's mission is to protect the city 's residents , businesses , and visitors from crime , terrorism , and other threats . The department 's primary focus is to protect the city 's residents , businesses , and visitors from crime , terrorism , and other threats . 
 
 
  
  
  
  
   
    
                                      ",False,0.7401708364486694
