model_name,eval_domain,storage_cost_lambda,storage_cost_bytes,total_params,nonzero_params,effective_param_bytes,sparsity,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity,factual_recall,lexical_recall,success_composite,semantic_threshold_used,is_semantically_equivalent
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,60,1259.2644691467285,"Headlam completed a flying instructors course in July 1936 and joined the staff of No. 1 FTS . He was promoted to flight lieutenant on 1 March 1937 . Commencing in July 1938 , he was one of six students to take part in the RAAF 's first Long Specialist Navigation Course , run by Flight Lieutenants Bill Garing and Alister Murdoch at Point Cook . The course involved several epic training flights that attracted considerable media attention , including a twelve @-@ day , 10 @,@ 800 @-@ kilometre ( 6 @,@ 700 mi ) round @-@ Australia trip by three Avro Ansons , one of which was piloted by Headlam , in November . The following month , Headlam led the three Ansons on a six @-@ day journey back and forth over Central Australia . He subsequently passed the navigation course with a special distinction . On 27 January 1939 he was posted to RAAF Station Laverton , Victoria , as a flight commander . He served initially with No. 2 Squadron , before transferring to No. 1 Squadron on 29 August . Both units operated Ansons .","Headlam completed a flying instructors course in July 1936 and joined the staff of No. 1 FTS . He was promoted to flight lieutenant on 1 March 1937 . Commencing in July 1938 , he was one of six students to take part in the RAAF 's first Long Specialist Navigation Course , run by the Royal Air Force . He was awarded the Order of the British Empire ( RAAF ) in 1939 . 

He was awarded the Order of the British Empire ( RAAF ) in 1940 . 

He was awarded the Order of the British Empire ( RAAF ) in 1941 . 

He was awarded the Order of the British Empire ( RAAF ) in 1942 . 

He was awarded the Order of the British Empire ( RAAF ) in 1943 . 

He was awarded the Order of the British Empire ( RAAF ) in 1944 . 

He was awarded the Order of the British Empire ( RAAF ) in 1945 . 

He was awarded the Order of the British Empire ( RAAF ) in 1946 . 

He was awarded the Order of the British Empire ( RAAF )",False,0.6643169522285461,0.375,0.30864197530864196,0.5419543688679919,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,100,964.0731811523438,"Headlam completed a flying instructors course in July 1936 and joined the staff of No. 1 FTS . He was promoted to flight lieutenant on 1 March 1937 . Commencing in July 1938 , he was one of six students to take part in the RAAF 's first Long Specialist Navigation Course , run by Flight Lieutenants Bill Garing and Alister Murdoch at Point Cook . The course involved several epic training flights that attracted considerable media attention , including a twelve @-@ day , 10 @,@ 800 @-@ kilometre ( 6 @,@ 700 mi ) round @-@ Australia trip by three Avro Ansons , one of which was piloted by Headlam , in November . The following month , Headlam led the three Ansons on a six @-@ day journey back and forth over Central Australia . He subsequently passed the navigation course with a special distinction . On 27 January 1939 he was posted to RAAF Station Laverton , Victoria , as a flight commander . He served initially with No. 2 Squadron , before transferring to No. 1 Squadron on 29 August . Both units operated Ansons .","Headlam completed a flying instructors course in July 1936 and joined the staff of No. 1 FTS . He was promoted to flight lieutenant on 1 March 1937 . Commencing in July 1938 , he was one of six students to take part in the RAAF 's first Long Specialist Navigation Course , run by Flight Lieutenants Bill Garing and Alister Murdoch at Point Cook . The course involved several epic training flights that attracted considerable media attention , including a twelve @-@ day , 10 @,@ 000 @-@ pound ( 1 @,@ 000 kg ) flight from Point Cook to the British Isles . 

On 1 August 1939 , he was promoted to flight lieutenant on 1 October . 

On 1 October 1939 , he was promoted to flight lieutenant on 2 November . 

On 2 November 1939 , he was promoted to flight lieutenant on 3 November . 

On 3 November 1939 , he was promoted to flight lieutenant on 4 December . 

On 4 December 1939 , he was promoted to flight lieutenant on 5 December . 

On 5 December 1939 , he was promoted to flight lieutenant on 6 December .",False,0.7688155174255371,0.5833333333333334,0.5802469135802469,0.6943140018133469,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,5,53.11870574951172,= = World War II = =,"= = World War II = = 

1942",False,0.9055827260017395,1.0,1.0,0.9433496356010437,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,10,0.0,= = World War II = =,= = World War II = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,20,0.0,= = World War II = =,= = World War II = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,40,0.0,= = World War II = =,= = World War II = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,60,0.0,= = World War II = =,= = World War II = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,100,0.0,= = World War II = =,= = World War II = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,5,860.3901863098145,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War I , the British government began to consider the possibility of a new treaty with the United States , which would allow the British to establish a permanent colony in the United States . The British government was opposed to the idea , and the British government was forced to withdraw from the treaty . The British government was also opposed to the idea of a permanent colony in the United States , and the British government was forced to withdraw from the treaty . 

In the early 1920s , the British government was considering a treaty with the United States , which would allow the British to establish a permanent colony",False,0.041908297687768936,0.0,0.07692307692307693,0.03283728630496906,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,10,825.6254196166992,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War II , No. 1 was sold to the United States Army for $ 1 @,@ 000 . The unit was sold to the United States Army for $ 1 @,@ 000 . The unit was sold to the United States Army for $ 1 @,@ 000 . 

In the United States , No. 1 was sold to the United States Army for $ 1 @,@ 000 . 

In the United Kingdom , No. 1 was sold to the United Kingdom for $ 1 @,@ 000 . 

In the United States , No. 1",False,0.23863479495048523,0.13333333333333333,0.11538461538461539,0.19471933850875267,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,20,752.1374225616455,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance operations in the Mediterranean Sea . The squadron was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Marine Division . The 1st Marine Division was commanded by Lieutenant Colonel James H. McAllister , who had been promoted to Lieutenant Colonel in the United States Army in 1944 . The 1st Marine Division was commanded by Lieutenant Colonel James H. McAllister , who had been promoted to Lieutenant Colonel in the United States Army in 1944 . The 1st Marine Division was commanded by",False,0.4984021782875061,0.13333333333333333,0.2692307692307692,0.36596438389558056,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,40,605.2486896514893,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight instructor , and the squadron was assigned to the Australian Air Force ( AAF ) in the Pacific . The squadron was assigned to the Australian Air Force ( AAF ) in the Pacific in the early 1950s . 

On 28 April 1951 , the squadron was assigned to the Australian Air Force ( AAF ) in the Pacific . 

On 28 May 1951 , the squadron was assigned to the Australian",False,0.6487670540809631,0.26666666666666666,0.40384615384615385,0.5096448478331933,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,60,457.2477340698242,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . He was assigned to the squadron 's flagship , the Royal Australian Air Force ( RAAF ) , and was assigned to the squadron 's flagship , the Royal Australian Navy ( RAAF ) . He was assigned to the squadron 's flagship , the Royal Australian Air Force ( RAAF ) , on 28",False,0.8567094802856445,0.4,0.5961538461538461,0.6936410727867713,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,100,163.6638641357422,"Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Anglican Church in Frankston ; the couple would have a son and a daughter .","Following the outbreak of World War II , No. 1 Squadron was engaged in convoy escort and maritime reconnaissance duties off south @-@ eastern Australia . Headlam continued to serve with the squadron as a flight commander until 15 January 1940 , when he was assigned to Headquarters Laverton as the station navigation officer . On 27 March he was posted to the staff of RAAF Headquarters , Melbourne . He was promoted to squadron leader on 1 June 1940 . Two weeks later he married Katherine Bridge at St Paul 's Church , Melbourne . 

On 1 July 1940 , No. 1 Squadron was assigned to the Australian Navy",False,0.9573472738265991,0.8,0.9038461538461539,0.9047929796805748,0.95,True
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,5,1434.180498123169,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of the ship by the commander of the Royal Navy , Rear Admiral Sir John H. Macdonald , who was appointed to the command of the ship by the Queen . The ship was commissioned in 1819 , and was commissioned in 1820 . She was commissioned in 1821 , and was commissioned in 1822 . She was commissioned in 1823 , and was commissioned in 1824 . She was commissioned in 1825 , and was commissioned in 1826 . She was commissioned in 1827 , and was commissioned in 1828 . She was commissioned in 1829 , and was commissioned in 1832 . She was commissioned in 1834 , and was commissioned in 1835 . She was commissioned in 1836 , and was commissioned in 1838 . She was commissioned in 1839 , and was commissioned in 1840 . She was commissioned in 1842 , and was commissioned in 1843 . She was commissioned in 1844 , and was commissioned in 1845 . She was commissioned in 1846 , and",False,0.3541766107082367,0.047619047619047616,0.07575757575757576,0.23436743828641388,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,10,1398.3113765716553,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of No. 2 Squadron on 23 April 1940 , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned to the 1st Battalion , 1st Marines . He was assigned to the 1st Battalion , 1st Marines , and was assigned",False,0.49172133207321167,0.09523809523809523,0.09090909090909091,0.3326951369062647,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,20,1321.0163116455078,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and was assigned to the 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion , 1st Battalion ,",False,0.5497618317604065,0.14285714285714285,0.13636363636363635,0.38635060554975037,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,40,1180.323839187622,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted reconnaissance and reconnaissance missions , and was tasked with conducting reconnaissance and reconnaissance missions in the Pacific . The squadron was assigned to the Pacific Fleet , and was assigned to the Pacific Fleet Headquarters in Honolulu on 1 August 1941 . 

On 1 September 1941 , the squadron was assigned to the Pacific Fleet Headquarters in Honolulu , and was assigned to the Pacific Fleet Headquarters in Honolulu on 2 October . 

On 2 October , the squadron was assigned to the Pacific Fleet Headquarters in Honolulu , and was assigned to the Pacific Fleet Headquarters in Honolulu on 3 October . 

On 4 October , the squadron was assigned to the Pacific Fleet Headquarters in Honolulu , and was assigned to the Pacific Fleet Headquarters in Honolulu on 5 October . 

On 6 October , the squadron was assigned to the Pacific Fleet Headquarters in Honolulu",False,0.6748073697090149,0.2857142857142857,0.3181818181818182,0.5224168893578764,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,60,1030.7445526123047,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory . The squadron was tasked with patrolling the South Australian coast , and was tasked with patrolling the South Australian coast until 6 December . The squadron was tasked with patrolling the South Australian coast until 7 December , when four of its aircraft were ordered to Darwin , Northern Territory . The squadron was tasked with patrolling the South Australian coast until 8 December , when four of its aircraft were ordered to Darwin , Northern Territory . The squadron was tasked with patrolling the South Australian coast until 9 December , when four of its aircraft were ordered to Darwin , Northern Territory . The squadron was tasked with patrolling the South Australian coast until 10 December , when four of its aircraft were ordered to Darwin , Northern Territory . The squadron was tasked with patrolling",False,0.7230234146118164,0.47619047619047616,0.4696969696969697,0.6236408885939296,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,100,737.7030849456787,"Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron 's eight remaining Hudsons were stationed at Darwin on standby . The following day , aware that Australia was now at war in the Pacific , one of the Penfui @-@ based Hudsons attacked the Japanese pearler Nanyo Maru , which was suspected of being a radio ship , and forced it aground . By 12 December , Headlam had transferred to Penfui as commanding officer of the base , as well as No. 2 Squadron .","Headlam was given command of No. 2 Squadron at Laverton on 15 April 1941 , and raised to wing commander on 1 July . Equipped with Lockheed Hudsons , the squadron mainly conducted maritime patrols in southern waters until 5 December , when four of its aircraft were ordered to Darwin , Northern Territory , in response to fears of Japanese aggression in the Pacific . On 7 December , this detachment established itself at Penfui , near Koepang in Dutch Timor , while No. 2 Squadron was assigned to the task of patrolling the Pacific Ocean . 

On 8 December , No. 2 Squadron was ordered to Darwin , where it conducted patrols in the Pacific Ocean until 9 December . 

On 10 December , No. 2 Squadron was ordered to Darwin , where it conducted patrols in the Pacific Ocean until 11 December . 

On 12 December , No. 2 Squadron was ordered to Darwin , where it conducted patrols in the Pacific Ocean until 12 December . 

On 13",False,0.8481369614601135,0.7619047619047619,0.6666666666666666,0.8041202721141633,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,5,1757.1747303009033,"During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boeroe Island , and Darwin . The Penfui detachment attacked Japanese shipping taking part in the invasion of Celebes . Two Hudsons shot down or damaged three Japanese floatplanes that attacked them as they were bombing a transport ship on 11 January ; the next day both Hudsons were themselves shot down by Mitsubishi Zeros . Penfui was bombed by the Japanese for the first time on 26 January 1942 , and attacked regularly thereafter , damaging some aircraft . The intact Hudsons were withdrawn to Darwin but Headlam and his staff remained at Penfui to enable the base to be used by aircraft during reconnaissance missions from Australia . On 18 February , Headlam was ordered to evacuate all his personnel except a small party to demolish the airfield with assistance from Sparrow Force . He returned to Darwin the following day , just as the city experienced its first raid by the Japanese . Four of No. 2 Squadron 's Hudsons were destroyed in the attack ; the remainder were relocated to Daly Waters , where they continued to carry out reconnaissance and bombing missions against Japanese targets in Timor .","During January 1942 , No. 1 Squadron was assigned to the 1st Battalion , 1st Marines , and the 1st Marine Division . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division was commanded by Lieutenant Colonel William H. H. H. Brown , who had been promoted to Lieutenant Colonel in May 1942 . The 1st Marine Division",False,0.28820717334747314,0.043478260869565216,0.04285714285714286,0.19025349655506774,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,10,1721.3339805603027,"During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boeroe Island , and Darwin . The Penfui detachment attacked Japanese shipping taking part in the invasion of Celebes . Two Hudsons shot down or damaged three Japanese floatplanes that attacked them as they were bombing a transport ship on 11 January ; the next day both Hudsons were themselves shot down by Mitsubishi Zeros . Penfui was bombed by the Japanese for the first time on 26 January 1942 , and attacked regularly thereafter , damaging some aircraft . The intact Hudsons were withdrawn to Darwin but Headlam and his staff remained at Penfui to enable the base to be used by aircraft during reconnaissance missions from Australia . On 18 February , Headlam was ordered to evacuate all his personnel except a small party to demolish the airfield with assistance from Sparrow Force . He returned to Darwin the following day , just as the city experienced its first raid by the Japanese . Four of No. 2 Squadron 's Hudsons were destroyed in the attack ; the remainder were relocated to Daly Waters , where they continued to carry out reconnaissance and bombing missions against Japanese targets in Timor .","During January 1942 , No. 2 Squadron 's first squadron was ordered to the Pacific , where it was to be used as a training base for the Japanese . The squadron was to be used as a training base for the Japanese , but the Japanese were to be able to use the squadron as a training base for the rest of the war . The squadron was to be used as a training base for the Japanese , but the Japanese were to be able to use the squadron as a training base for the rest of the war . 

On March 1 , 1942 , the Japanese were to be able to use the squadron as a training base for the rest of the war . 

On March 2 , 1942 , the Japanese were to be able to use the squadron as a training base for the rest of the war . 

On March 3 , 1942 , the Japanese were to be able to use the squadron as a training base for the rest of the war . 

On March 4 , 1942 , the Japanese were to be able to use the squadron as a training base for the rest of the war . 

On March 5 , 1942 , the Japanese were to be able to use the squadron as",False,0.4034542739391327,0.17391304347826086,0.1,0.30424647740695787,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,20,1643.82004737854,"During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boeroe Island , and Darwin . The Penfui detachment attacked Japanese shipping taking part in the invasion of Celebes . Two Hudsons shot down or damaged three Japanese floatplanes that attacked them as they were bombing a transport ship on 11 January ; the next day both Hudsons were themselves shot down by Mitsubishi Zeros . Penfui was bombed by the Japanese for the first time on 26 January 1942 , and attacked regularly thereafter , damaging some aircraft . The intact Hudsons were withdrawn to Darwin but Headlam and his staff remained at Penfui to enable the base to be used by aircraft during reconnaissance missions from Australia . On 18 February , Headlam was ordered to evacuate all his personnel except a small party to demolish the airfield with assistance from Sparrow Force . He returned to Darwin the following day , just as the city experienced its first raid by the Japanese . Four of No. 2 Squadron 's Hudsons were destroyed in the attack ; the remainder were relocated to Daly Waters , where they continued to carry out reconnaissance and bombing missions against Japanese targets in Timor .","During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boerum , and Suez Canal . The squadron was ordered to the Mediterranean Sea by the British Navy on 1 January 1943 . The squadron was to be used for reconnaissance and reconnaissance operations in the Mediterranean Sea . The squadron was to be used for reconnaissance and reconnaissance operations in the Mediterranean Sea . The squadron was to be used for reconnaissance and reconnaissance operations in the Mediterranean Sea . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1 January 1943 , the squadron was ordered to the Mediterranean Sea by the British Navy . 

On 1",False,0.4439024031162262,0.13043478260869565,0.12857142857142856,0.3183290195094872,0.95,False
GPT2-small,id,502593776,502593776,124439808,124439808,497759232,0.0,40,1501.9598007202148,"During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boeroe Island , and Darwin . The Penfui detachment attacked Japanese shipping taking part in the invasion of Celebes . Two Hudsons shot down or damaged three Japanese floatplanes that attacked them as they were bombing a transport ship on 11 January ; the next day both Hudsons were themselves shot down by Mitsubishi Zeros . Penfui was bombed by the Japanese for the first time on 26 January 1942 , and attacked regularly thereafter , damaging some aircraft . The intact Hudsons were withdrawn to Darwin but Headlam and his staff remained at Penfui to enable the base to be used by aircraft during reconnaissance missions from Australia . On 18 February , Headlam was ordered to evacuate all his personnel except a small party to demolish the airfield with assistance from Sparrow Force . He returned to Darwin the following day , just as the city experienced its first raid by the Japanese . Four of No. 2 Squadron 's Hudsons were destroyed in the attack ; the remainder were relocated to Daly Waters , where they continued to carry out reconnaissance and bombing missions against Japanese targets in Timor .","During January 1942 , No. 2 Squadron 's aircraft were dispersed at Penfui , Boeroe Island , and Darwin . The Penfui detachment attacked Japanese shipping taking part in the invasion of the island . The Japanese were forced to withdraw from the island and the Penfui detachment was forced to withdraw from the island . The Penfui detachment was forced to withdraw from the island and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw from Darwin and the Penfui detachment was forced to withdraw from Darwin . The Penfui detachment was forced to withdraw",False,0.7189748287200928,0.2608695652173913,0.22857142857142856,0.5325029096544159,0.95,False
